,budget,animation,drama,history,horror,dansk,language,steven_spielberg_,martin_scorsese_,tim_burtonofi,crew_count,keyword_count,budget_cast_ratio,budget_runtime_ratio,cast_count,149Pictures,BazmarkFilms,BlueSkyStudios,BookshopProductions,DreamWorksAnimation,EdkoFilms,EuropaCorp,GreatAmericanFilmsLimitedPartnership,HomeBoxOffice(HBO),IngeniousFilmPartners,Kennedy/MarshallCompanyThe,LauraZiskinProductions,LeStudioCanal+,Lucasfilm,MarvelStudios,PixarAnimationStudios,TigProductions,WaltDisneyPictures,WildHogsProductions,WingNutFilms,Uruguay,Aug,Fri,revenue
1743,3.00E+07,0,0,0,1,0,0,0,0,0,25,15,1875000,285714.2857,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25480490
1744,4.80E+07,0,0,0,0,0,0,0,0,0,11,16,4800000,461538.4615,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20915465
1745,5.00E+07,0,1,0,0,0,0,0,0,0,39,5,3125000,354609.9291,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83719388
1746,6400000,0,0,0,0,0,0,0,0,0,54,21,193939.3939,59259.25926,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78371200
1747,750000,0,1,0,0,0,0,0,0,0,5,12,187500,7653.061224,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000
1748,9.00E+06,0,0,0,0,0,0,0,0,0,12,4,473684.2105,107142.8571,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18663238
1749,24100114.97,0,0,0,0,0,0,0,0,0,9,12,1759735.857,306930.6728,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,666045
1750,5.00E+06,0,1,0,0,0,0,0,0,0,8,2,555555.5556,42016.80672,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26144
1751,1.00E+06,0,1,0,0,0,0,0,0,0,11,19,125000,9174.311927,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6933459
1752,17820000,0,0,0,0,0,0,0,0,0,6,12,2227500,189574.4681,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14054361
1753,5.00E+07,0,0,0,0,0,0,0,0,0,8,4,6250000,505050.5051,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16671505
1754,24103372.62,0,1,0,0,0,0,0,0,0,10,7,4400806.09,266715.5206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20666
1755,2,0,0,0,0,0,0,0,0,0,6,5,0.153846154,0.021052632,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,1.40E+07,0,1,0,0,0,0,0,0,0,3,3,2800000,148936.1702,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9216
1757,24106630.72,0,1,0,0,0,0,0,0,0,7,11,2934848.683,244570.7236,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88658655
1758,1300000,0,1,0,0,0,0,0,0,0,2,3,162500,9629.62963,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639000
1759,24109889.25,0,1,0,0,0,0,0,0,0,4,1,1258211.557,275233.7781,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,718490
1760,1.30E+08,0,0,0,0,0,0,0,0,0,102,31,4193548.387,1083333.333,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,276572938
1761,290000,0,1,0,0,0,0,0,0,0,9,19,29000,3411.764706,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,596000
1762,1.90E+08,0,0,0,0,0,0,0,0,0,98,9,3653846.154,1386861.314,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506249360
1763,2600000,0,0,0,0,0,0,0,0,0,12,36,104000,27956.98925,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119500000
1764,250000,0,1,0,0,0,1,0,0,0,12,24,7142.857143,3676.470588,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
1765,3.00E+06,0,1,1,0,0,0,0,0,0,11,10,2.00E+05,18633.54037,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200000
1766,24113148.22,0,1,0,0,0,0,0,0,0,9,16,1258630.961,220260.4182,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14631377
1767,24116407.64,0,1,0,0,0,0,0,0,0,6,6,3777151.514,167342.1557,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1486992
1768,24119667.49,0,0,0,0,0,0,0,0,0,1,3,2938763.772,290646.9665,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8533973
1769,1.60E+07,0,0,0,1,0,0,0,0,0,17,12,1230769.231,183908.046,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76514050
1770,24122927.79,1,0,0,0,0,0,0,0,0,9,9,2645769.024,362434.1129,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7900000
1771,24126188.52,0,1,0,0,0,0,0,0,0,5,7,1392974.183,230143.5606,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7025496
1772,13400000,0,0,0,0,0,0,0,0,0,2,12,893333.3333,134000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700000
1773,6.50E+07,0,0,0,0,0,0,0,0,0,16,12,2500000,625000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262797249
1774,24129449.7,0,0,0,1,0,0,0,0,0,137,17,661883.291,270156.4453,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133031
1775,3.50E+07,0,0,0,1,0,0,0,0,0,65,8,1346153.846,286885.2459,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74558115
1776,5.00E+06,0,1,0,0,0,0,0,0,0,24,6,138888.8889,51546.39175,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9114264
1777,1070000,0,0,0,0,0,0,0,0,0,12,12,214000,11263.15789,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000
1778,3.00E+06,0,1,0,0,0,0,0,0,0,9,2,142857.1429,33707.86517,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308
1779,3.50E+07,0,1,0,0,0,0,0,0,0,50,3,614035.0877,318181.8182,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17508518
1780,14600000,0,1,0,0,0,0,0,0,0,44,19,486666.6667,144554.4554,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70906973
1781,5.00E+06,0,1,0,0,0,0,0,0,0,17,9,294117.6471,45454.54545,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000000
1782,1.80E+07,1,1,0,0,0,0,0,0,0,54,1,9.00E+06,225000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602431
1783,6.00E+06,0,1,0,0,0,0,0,0,0,50,21,240000,57142.85714,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305195
1784,9.70E+07,0,1,0,0,0,0,0,0,0,25,27,4619047.619,708029.1971,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616801808
1785,1.10E+07,0,1,0,0,0,0,0,0,0,3,11,440000,93220.33898,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10032765
1786,24132711.32,0,1,0,0,0,0,0,0,0,1,1,2942684.083,252230.0643,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268431
1787,24135973.38,0,1,0,0,0,0,0,0,0,7,12,3311623.1,257213.4447,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94633
1788,24139235.88,0,1,0,0,0,0,0,0,0,24,3,946493.4213,262394.2158,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382267
1789,1.10E+07,0,0,0,1,0,0,0,0,0,30,22,1100000,94017.09402,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104931801
1790,2500000,0,0,0,1,0,0,0,0,0,17,37,156250,21008.40336,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11403529
1791,5.00E+06,0,0,0,0,0,0,0,0,0,2,12,454545.4545,50505.05051,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19905359
1792,2159280,0,1,0,0,0,0,0,0,0,36,5,215928,26991,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15298355
1793,7.00E+06,0,1,0,0,0,0,0,0,0,11,8,5.00E+05,62500,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8349430
1794,24142498.82,0,1,0,0,0,0,0,0,0,7,199,5302129.947,182832.0671,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25461
1795,10831173,0,1,0,0,0,0,0,0,0,5,5,492326.0455,102180.8774,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10654385
1796,13360000,0,1,0,0,0,0,0,0,0,7,15,392941.1765,113220.339,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000
1797,5.50E+07,0,1,0,0,0,0,0,0,0,85,19,3235294.118,410447.7612,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000000
1798,2.00E+07,0,1,0,0,0,0,0,0,0,42,22,740740.7407,176991.1504,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208588
1799,5.00E+06,0,0,0,1,0,0,0,0,0,9,15,238095.2381,44247.78761,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34725000
1800,24145762.2,0,1,0,0,0,0,0,0,0,32,11,1559969.801,205577.4157,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66995253
1801,5,0,1,0,0,0,0,0,0,0,2,12,0.238095238,0.035460993,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
1802,3500000,0,0,0,0,0,0,0,0,0,2,3,318181.8182,38888.88889,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9247881
1803,3.00E+07,0,0,0,0,0,0,0,0,0,33,13,2142857.143,280373.8318,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42886719
1804,2500,0,1,0,0,0,0,0,0,0,5,2,227.2727273,32.05128205,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15425
1805,3800000,0,1,0,0,0,0,0,0,0,29,14,152000,30158.73016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307000
1806,24149026.02,0,1,0,0,0,0,0,0,0,18,9,1326416.322,236860.0576,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33461269
1807,1.40E+07,0,1,0,0,0,0,0,0,0,25,13,636363.6364,93959.73154,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46495
1808,4.00E+06,0,1,0,1,0,0,0,0,0,12,15,266666.6667,34782.6087,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10785801
1809,24152290.29,0,0,0,0,0,0,0,0,0,7,7,6634292.306,176914.4615,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217201
1810,1.35E+08,0,0,0,0,0,0,0,0,0,65,10,7105263.158,1007462.687,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163794509
1811,24155554.99,0,1,1,0,0,0,0,0,0,12,3,1154174.563,239153.2878,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293798
1812,2.00E+08,0,0,0,0,0,0,0,0,0,144,24,14285714.29,1834862.385,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435000000
1813,24158820.14,0,0,0,0,0,0,0,0,0,10,3,4425810.603,219461.6828,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14393902
1814,24162085.73,0,1,0,0,0,0,0,0,0,8,4,2656371.524,308880.4098,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47301471
1815,2700000,0,0,0,0,0,0,0,0,0,3,12,128571.4286,23076.92308,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4635143
1816,4.80E+07,0,1,0,0,0,0,0,0,0,25,20,1655172.414,326530.6122,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207515725
1817,24165351.76,0,0,0,0,0,0,0,0,0,7,2,1062902.792,250684.6209,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288312
1818,2.00E+06,0,1,0,0,0,0,0,0,0,1,2,666666.6667,22471.91011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33700
1819,1.20E+08,0,0,0,0,0,0,0,0,0,20,26,2857142.857,845070.4225,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,649398328
1820,24168618.23,0,0,0,0,0,0,0,0,0,1,2,3797346.762,292103.5971,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314195
1821,5.00E+05,0,1,0,0,0,0,0,0,0,4,2,50000,5681.818182,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220151
1822,24171885.14,0,0,0,0,0,0,0,0,0,4,2,6647571.953,221585.7318,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62153
1823,4.00E+06,0,1,0,0,0,0,0,0,0,8,7,222222.2222,36036.03604,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2826523
1824,1500000,0,0,0,1,0,0,0,0,0,3,3,214285.7143,17441.86047,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173066
1825,1.90E+07,0,1,1,0,0,0,0,0,0,17,4,730769.2308,101063.8298,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750000
1826,24175152.5,0,0,0,1,0,0,0,0,0,20,3,1662446.952,328384.5832,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5765562
1827,6.00E+06,0,0,0,0,0,0,0,0,0,12,10,750000,57142.85714,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24078196
1828,24178420.29,0,1,0,0,0,0,0,0,0,2,2,3326002.203,200060.2829,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33053559
1829,5.00E+07,0,1,0,0,0,0,0,0,0,30,14,1923076.923,416666.6667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56714147
1830,24181688.53,0,0,0,0,0,0,0,0,0,12,19,1157255.955,277259.2392,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19776159
1831,7.00E+07,0,0,0,0,0,0,0,0,0,32,9,3888888.889,603448.2759,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309457509
1832,6500000,0,0,0,0,0,0,0,0,0,2,12,590909.0909,63725.4902,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816332
1833,1250000,0,1,0,0,0,0,0,0,0,11,15,104166.6667,9689.922481,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36144000
1834,24184957.21,0,0,0,0,0,0,0,0,0,3,13,1401355.75,214723.865,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200627
1835,24188226.33,0,1,0,0,0,0,0,0,0,31,12,3329329.314,277444.1095,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102780
1836,3.00E+06,0,0,0,1,0,0,0,0,0,8,6,214285.7143,30927.83505,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7282851
1837,6.00E+07,0,1,0,0,0,0,0,0,0,2,6,1818181.818,594059.4059,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73174566
1838,3.00E+07,0,0,0,0,0,0,0,0,0,104,40,1250000,275229.3578,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35294470
1839,2.00E+08,0,0,0,0,0,0,0,0,0,17,7,6250000,1886792.453,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586090727
1840,24191495.89,0,1,0,0,0,0,0,0,0,2,12,3330439.09,170791.7482,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138913
1841,1.30E+08,0,1,1,0,0,0,0,0,0,43,21,3611111.111,1238095.238,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117831631
1842,1.50E+07,0,0,0,0,0,0,0,0,0,56,7,483870.9677,168539.3258,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6405245
1843,24194765.9,0,1,0,0,0,0,0,0,0,17,10,1269161.614,253832.3228,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27900000
1844,24198036.34,0,0,0,0,1,0,0,0,0,8,6,1333063.901,251521.4908,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5405313
1845,9.00E+06,0,0,0,0,0,0,0,0,0,6,7,6.00E+05,92783.50515,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1046166
1846,1500000,0,0,0,0,0,0,0,0,0,10,16,1.00E+05,15463.91753,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14697005
1847,4.00E+06,0,1,1,0,0,0,0,0,0,19,4,266666.6667,38834.95146,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530048
1848,24201307.23,0,0,0,0,0,0,0,0,0,5,4,1403692.901,310118.199,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209935
1849,1.70E+07,0,1,0,0,0,0,0,0,0,9,21,1700000,1.00E+05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72070731
1850,3230939,0,0,0,0,0,0,0,0,0,7,3,248533.7692,19944.0679,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000000
1851,24204578.56,0,0,0,0,0,0,0,0,0,24,10,1212684.326,283819.7359,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6538177
1852,1.40E+07,0,0,0,1,0,0,0,0,0,6,9,736842.1053,144329.8969,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38574362
1853,24207850.34,0,1,0,0,0,0,0,0,0,22,3,3335993.524,286967.1849,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3090862
1854,24211122.55,0,0,0,0,0,0,0,0,0,44,5,1779789.612,296631.6019,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50504655
1855,9.00E+06,0,1,0,0,0,0,0,0,0,28,17,391304.3478,86538.46154,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18803648
1856,1.60E+07,0,1,0,0,0,0,0,0,0,16,13,695652.1739,175824.1758,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24377151
1857,1.70E+08,0,0,0,0,0,0,0,0,0,27,14,7391304.348,1360000,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,400062763
1858,24214395.21,0,1,0,0,0,0,0,0,0,4,1,4450957.187,234260.9046,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1805884
1859,1549000,0,1,0,0,0,0,0,0,0,18,8,154900,14476.63551,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096000
1860,1.20E+07,0,0,0,0,0,0,0,0,0,13,2,1090909.091,129032.2581,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32726956
1861,6500000,0,1,0,1,0,0,0,0,0,14,6,650000,62500,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566736
1862,1.70E+08,0,0,0,0,0,0,0,0,0,41,21,2428571.429,1250000,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,714766572
1863,5.00E+07,0,0,0,0,0,0,0,0,0,109,7,3125000,495049.505,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66002004
1864,3700000,0,1,0,0,0,0,0,0,0,22,11,142307.6923,37755.10204,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3338228
1865,24217668.31,0,0,0,0,0,0,0,0,0,135,8,2226220.42,287254.2477,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181466833
1866,1.90E+07,0,0,0,0,0,0,0,0,0,42,24,863636.3636,197916.6667,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85241496
1867,1.25E+08,0,0,0,0,0,0,0,0,0,119,3,2314814.815,1136363.636,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407778013
1868,24220941.85,0,1,0,1,0,0,0,0,0,9,12,2672354.992,290473.3687,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17037887
1869,1.08E+08,0,1,0,0,0,0,0,0,0,105,21,2117647.059,765957.4468,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630161890
1870,1.00E+07,0,1,0,0,0,0,0,0,0,17,22,227272.7273,72992.70073,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100489151
1871,8.00E+06,0,0,0,0,0,0,0,0,0,2,5,1333333.333,69565.21739,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10400000
1872,3.70E+07,0,0,0,0,0,0,0,0,0,56,28,1681818.182,342592.5926,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215394738
1873,1.70E+07,0,0,0,0,0,0,0,0,0,15,12,850000,99415.20468,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10006806
1874,24224215.84,0,0,0,0,0,0,0,0,0,8,7,468990.4872,200995.9231,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72287783
1875,24227490.27,0,1,0,0,0,0,0,0,0,1,12,4456894.765,248255.1832,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,8.00E+07,1,0,0,0,0,0,0,0,0,63,10,1379310.345,888888.8889,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68514844
1877,5.00E+06,0,1,0,0,0,0,0,0,0,19,28,416666.6667,51020.40816,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,742898
1878,19800000,0,1,0,0,0,0,0,0,0,9,14,6.00E+05,192233.0097,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41296320
1879,8.00E+06,0,1,0,0,0,0,0,0,0,2,5,727272.7273,71428.57143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53086
1880,4.00E+07,0,1,0,0,0,0,0,0,0,30,6,1290322.581,289855.0725,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251171807
1881,2.10E+08,0,0,0,0,0,0,0,0,0,39,10,6562500,2019230.769,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,459359555
1882,24230765.14,0,1,0,0,0,0,0,0,0,2,12,2229190.198,245415.4346,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20240128
1883,24234040.45,0,1,0,0,0,0,0,0,0,6,7,2229933.261,247770.3624,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20642922
1884,3.00E+07,1,0,0,0,0,0,0,0,0,5,12,3.00E+06,260869.5652,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17137302
1885,1.20E+07,0,0,0,0,0,0,0,0,0,25,4,2.00E+06,100840.3361,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1886,24237316.2,0,1,0,0,0,0,0,0,0,14,15,1673007.429,259884.6492,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535558
1887,1.50E+07,0,1,0,0,0,0,0,0,0,135,20,217391.3043,150000,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133432856
